secID,secShortName,ths概念名称
300213.XSHE,佳讯飞鸿,"军工信息化,新型工业化,数据要素,数据安全,元宇宙,专精特新,安防,机器人概念,云计算,工业互联网,独角兽概念,边缘计算,人工智能,跨境电商,高铁,华为概念,一带一路,百度概念,无人机,5G,卫星导航,智慧城市,物联网,军工,智慧政务,商业航天,京津冀一体化,机器视觉,智能交通"
300123.XSHE,亚光科技,"军工信息化,太赫兹,6G概念,军民融合,第三代半导体,燃料电池,深股通,集成电路概念,芯片概念,融资融券,高端装备,5G,量子科技,卫星导航,军工,横琴新区,商业航天"
600372.XSHG,中航机载,"军工信息化,低空经济,飞行汽车(eVTOL),国产航母,国企改革,央企国企改革,沪股通,传感器,军民融合,大飞机,标普道琼斯A股,MSCI概念,融资融券,无人机,中字头股票,军工,商业航天"
000070.XSHE,ST特信,"军工信息化,算力租赁,6G概念,国企改革,深圳国企改革,信创,F5G概念,国资云,东数西算（算力）,智慧灯杆,抖音概念,数据中心,云计算,标普道琼斯A股,人工智能,粤港澳大湾区,华为概念,一带一路,芯片概念,无人机,ST板块,5G,大数据,卫星导航,智慧城市,特高压,智能电网,军工,创投,东数西算(算力)"
002413.XSHE,雷科防务,"军工信息化,低空经济,太赫兹,存储芯片,数据要素,6G概念,毫米波雷达,比亚迪概念,军民融合,车联网,大飞机,标普道琼斯A股,人工智能,智能交通,深股通,汽车电子,华为概念,无人驾驶,百度概念,芯片概念,融资融券,无人机,5G,卫星导航,参股新三板,军工,车联网(车路协同),东数西算(算力),京津冀一体化,商业航天"
603859.XSHG,能科科技,"军工信息化,新型工业化,数据要素,ChatGPT概念,AIGC概念,信创,数字经济,沪股通,智能制造,工业4.0,军民融合,工业互联网,大飞机,数字孪生,人工智能,国产软件,华为概念,高端装备,5G,大数据,军工,核电,比亚迪概念,京津冀一体化,商业航天"
002935.XSHE,天奥电子,"军工信息化,国企改革,央企国企改革,军民融合,深股通,医疗器械概念,华为概念,芯片概念,融资融券,5G,量子科技,卫星导航,军工,智能穿戴"
300379.XSHE,东方通,"军工信息化,多模态AI,数据要素,ChatGPT概念,数据确权,AIGC概念,信创,华为欧拉,华为鲲鹏,跨境支付（CIPS）,数据安全,网络安全,ETC,智慧政务,云计算,工业互联网,职业教育,国产操作系统,区块链,人工智能,虚拟现实,深股通,阿里巴巴概念,国产软件,华为概念,融资融券,5G,大数据,军工,车联网(车路协同),京津冀一体化,数字经济,无人机"
300887.XSHE,谱尼测试,"军工信息化,低空经济,核污染防治,猴痘概念,抗原检测,肝炎概念,土壤修复,幽门螺杆菌概念,CRO概念,食品安全,碳中和,基因测序,特斯拉,深股通,融资融券,5G,生物医药,新能源汽车,军工,PM2.5,京津冀一体化,特斯拉概念,碳交易,无人机"
000561.XSHE,烽火电子,"军工信息化,低空经济,国企改革,军民融合,大飞机,深股通,光伏概念,卫星导航,军工,商业航天"
600855.XSHG,航天长峰,"军工信息化,低空经济,国企改革,央企国企改革,信创,沪股通,储能,数据中心,安防,军民融合,智能交通,医疗器械概念,融资融券,智慧城市,物联网,军工,ETC,车联网(车路协同),商业航天"
688081.XSHG,兴图新科,"军工信息化,低空经济,多模态AI,国产软件,融资融券,无人机,军工,时空大数据,安防,芯片概念,华为昇腾"
300302.XSHE,同有科技,"军工信息化,存储芯片,信创,数据安全,专精特新,云计算,国产操作系统,深股通,芯片概念,融资融券,大数据,军工"
300845.XSHE,捷安高科,"军工信息化,职业教育,数字孪生,人工智能,虚拟现实,国产软件,高铁,一带一路,军工,航空发动机,元宇宙"
002439.XSHE,启明星辰,"军工信息化,数据要素,国企改革,信创,华为欧拉,华为鲲鹏,电子身份证,数字经济,东数西算（算力）,数据安全,数据中心,网络安全,军民融合,车联网,云计算,工业互联网,标普道琼斯A股,边缘计算,MSCI概念,人工智能,腾讯概念,深股通,国产软件,华为概念,融资融券,大数据,智慧城市,军工,数字货币,东数西算(算力)"
300659.XSHE,中孚信息,"军工信息化,低空经济,华为昇腾,存储芯片,数据确权,信创,华为鲲鹏,数据安全,鸿蒙概念,网络安全,智慧政务,车联网,深股通,国产软件,芯片概念,军工,车联网(车路协同)"
300520.XSHE,科大国创,"军工信息化,数据要素,MLOps概念,ChatGPT概念,AIGC概念,信创,比亚迪概念,数字经济,东数西算（算力）,汽车热管理,储能,数据中心,网络安全,机器人概念,数字乡村,ETC,智慧政务,数字孪生,边缘计算,区块链,人工智能,智能物流,互联网医疗,深股通,国产软件,华为概念,无人驾驶,融资融券,5G,大数据,量子科技,锂电池,智慧城市,新能源汽车,军工,车联网(车路协同),锂电池概念,东数西算(算力),华为鲲鹏,华为昇腾,商业航天,水利"
002151.XSHE,北斗星通,"军工信息化,低空经济,长安汽车概念,智能座舱,星闪概念,英伟达概念,国产航母,汽车芯片,军民融合,车联网,国家大基金持股,标普道琼斯A股,智能交通,深股通,集成电路概念,汽车电子,华为概念,无人驾驶,芯片概念,融资融券,高端装备,无人机,5G,卫星导航,物联网,军工"
603232.XSHG,格尔软件,"军工信息化,Web3.0,信创,华为鲲鹏,电子身份证,数据安全,MCU芯片,鸿蒙概念,网络安全,汽车芯片,智慧政务,车联网,云办公,区块链,数字货币,阿里巴巴概念,国产软件,华为概念,百度概念,芯片概念,无人机,大数据,量子科技,智慧城市,军工,移动支付,车联网(车路协同),智能交通"
300065.XSHE,海兰信,"军工信息化,国产航母,东数西算（算力）,专精特新,数据中心,海工装备,人工智能,深股通,融资融券,高端装备,大数据,军工,东数西算(算力)"
002735.XSHE,王子新材,"军工信息化,低空经济,飞行汽车(eVTOL),信创,比亚迪概念,储能,无线充电,可降解塑料,医疗器械概念,光伏概念,新能源汽车,军工,两轮车"
688201.XSHG,信安世纪,"军工信息化,低空经济,AIGC概念,信创,跨境支付（CIPS）,沪股通,数据安全,专精特新,鸿蒙概念,网络安全,车联网,工业互联网,区块链,数字货币,国产软件,融资融券,量子科技,车联网(车路协同)"
600562.XSHG,国睿科技,"军工信息化,低空经济,毫米波雷达,国企改革,央企国企改革,信创,沪股通,军民融合,大飞机,PPP概念,国产软件,华为概念,融资融券,5G,军工,卫星导航"
300397.XSHE,天和防务,"军工信息化,低空经济,算力租赁,时空大数据,毫米波雷达,东数西算（算力）,智慧灯杆,数据中心,安防,机器人概念,军民融合,海工装备,边缘计算,人工智能,深股通,华为概念,无人驾驶,芯片概念,融资融券,5G,大数据,量子科技,卫星导航,通用航空,军工,车联网(车路协同),东数西算(算力),先进封装,智慧城市,太赫兹,无人机"
831961,创远信科,"军工信息化,低空经济,太赫兹,6G概念,专精特新,车联网,无人驾驶,融资融券,5G,卫星导航,军工,车联网(车路协同),毫米波雷达,商业航天"
002253.XSHE,川大智胜,"军工信息化,低空经济,华为昇腾,数据要素,成飞概念,信创,华为鲲鹏,元宇宙,安防,网络安全,军民融合,智慧政务,车联网,云计算,职业教育,人工智能,虚拟现实,智能交通,华为概念,人脸识别,智慧城市,通用航空,军工,车联网(车路协同),数字孪生,虚拟电厂,语音技术"
002829.XSHE,星网宇达,"军工信息化,低空经济,小米汽车,专精特新,传感器,安防,机器人概念,军民融合,海工装备,人工智能,深股通,无人驾驶,百度概念,无人机,卫星导航,军工,商业航天,数字孪生,智能交通"
300342.XSHE,天银机电,"军工信息化,太赫兹,国企改革,节能环保,深股通,华为概念,无人驾驶,融资融券,无人机,家用电器,卫星导航,通用航空,军工,军民融合,商业航天"
688175.XSHG,高凌信息,"军工信息化,噪声防治,网络安全,人工智能,融资融券,物联网,军工,数据要素,5G,6G概念"
300036.XSHE,超图软件,"军工信息化,低空经济,空间计算,MR（混合现实）,英伟达概念,数据要素,时空大数据,Web3.0,信创,华为欧拉,华为鲲鹏,数字经济,土壤修复,元宇宙,鸿蒙概念,智慧政务,云计算,边缘计算,区块链,人工智能,腾讯概念,智能交通,深股通,地下管网,阿里巴巴概念,国产软件,华为概念,融资融券,卫星导航,智慧城市,水利,通用航空,军工,华为昇腾,多模态AI,数字孪生"
688552.XSHG,航天南湖,"军工信息化,低空经济,国企改革,央企国企改革,专精特新,融资融券,军工,军民融合"
002777.XSHE,久远银海,"军工信息化,华为昇腾,数据要素,DRG/DIP,国企改革,信创,家庭医生,华为鲲鹏,数字经济,数据安全,食品安全,数据中心,安防,网络安全,数字乡村,军民融合,智慧政务,健康中国,云计算,区块链,人工智能,互联网医疗,深股通,国产软件,养老概念,华为概念,机器视觉,人脸识别,乡村振兴,大数据,智能医疗,智慧城市,新疆振兴,军工,鸿蒙概念,物联网"
839680,广道数字,"军工信息化,数据要素,数字经济,数据安全,人工智能,华为概念,融资融券,大数据,军工,智慧城市,职业教育"
603712.XSHG,七一二,"军工信息化,国企改革,沪股通,军民融合,标普道琼斯A股,MSCI概念,高铁,一带一路,融资融券,无人机,卫星导航,军工,6G概念,商业航天"
300762.XSHE,上海瀚讯,"军工信息化,专精特新,军民融合,深股通,国产软件,芯片概念,融资融券,无人机,5G,智慧城市,军工,商业航天,卫星导航"
688562.XSHG,航天软件,"军工信息化,数据要素,国企改革,央企国企改革,数据中心,网络安全,大飞机,国产软件,华为概念,融资融券,卫星导航,军工,商业航天,沪股通"
300045.XSHE,华力创通,"军工信息化,低空经济,6G概念,时空大数据,毫米波雷达,成飞概念,农机,网络安全,消费电子概念,军民融合,车联网,工业互联网,大飞机,数字孪生,独角兽概念,人工智能,虚拟现实,深股通,集成电路概念,无人驾驶,芯片概念,融资融券,无人机,卫星导航,智慧城市,军工,创投,车联网(车路协同),商业航天"
600764.XSHG,中国海防,"军工信息化,毫米波雷达,国产航母,国企改革,央企国企改革,沪股通,天然气,雄安新区,中船系,智能交通,集成电路概念,无人驾驶,芯片概念,融资融券,量子科技,卫星导航,中字头股票,风电,新能源汽车,军工,核电,海工装备,车联网(车路协同),智慧城市,汽车芯片"
000801.XSHE,四川九洲,"军工信息化,低空经济,国企改革,F5G概念,WiFi 6,专精特新,军民融合,物业管理,大飞机,超清视频,人工智能,深股通,华为概念,融资融券,无人机,5G,通用航空,军工,安防,商业航天,数据要素,物联网,乡村振兴,智能家居"
688375.XSHG,国博电子,"军工信息化,6G概念,国企改革,央企国企改革,沪股通,第三代半导体,芯片概念,融资融券,5G,卫星导航,军工,商业航天"
300629.XSHE,新劲刚,"军工信息化,新材料概念,芯片概念,融资融券,无人机,碳纤维,军工,低空经济,卫星导航"
301117.XSHE,佳缘科技,"军工信息化,DRG/DIP,数字经济,数据安全,数据中心,安防,网络安全,汽车芯片,智慧政务,区块链,人工智能,智能交通,互联网医疗,深股通,国产软件,芯片概念,融资融券,量子科技,卫星导航,智能医疗,移动支付,军工,商业航天"
688270.XSHG,臻镭科技,"军工信息化,沪股通,军民融合,集成电路概念,芯片概念,融资融券,无人机,卫星导航,军工,商业航天"
300563.XSHE,神宇股份,"军工信息化,铜缆高速连接,数字经济,EDR概念,WiFi 6,专精特新,消费电子概念,虚拟现实,医疗器械概念,汽车电子,华为概念,芯片概念,无人机,5G,卫星导航,新能源汽车,军工,苹果概念"
688636.XSHG,智明达,"军工信息化,融资融券,无人机,卫星导航,军工,商业航天"
688066.XSHG,航天宏图,"军工信息化,低空经济,数据要素,沪股通,数字孪生,人工智能,国产软件,华为概念,融资融券,无人机,卫星导航,智慧城市,军工,商业航天,时空大数据,碳中和,华为昇腾"
301050.XSHE,雷电微力,"军工信息化,毫米波雷达,专精特新,深股通,芯片概念,融资融券,无人机,卫星导航,军工,商业航天,6G概念,先进封装"
600990.XSHG,四创电子,"军工信息化,低空经济,太赫兹,毫米波雷达,国产航母,国企改革,央企国企改革,比亚迪概念,沪股通,安防,军民融合,大飞机,标普道琼斯A股,智能交通,集成电路概念,融资融券,卫星导航,通用航空,新能源汽车,军工,量子科技,PCB概念,商业航天"
002977.XSHE,天箭科技,"军工信息化,第三代半导体,卫星导航,军工"
300474.XSHE,景嘉微,"军工信息化,信创,华为欧拉,东数西算（算力）,MCU芯片,军民融合,国家大基金持股,超清视频,人工智能,深股通,集成电路概念,芯片概念,融资融券,军工,东数西算(算力),先进封装"
688311.XSHG,盟升电子,"军工信息化,沪股通,融资融券,卫星导航,军工,军民融合"
688244.XSHG,永信至诚,"军工信息化,数据要素,信创,华为鲲鹏,数据安全,专精特新,网络安全,职业教育,人工智能,杭州亚运会,华为概念,融资融券,军工"
688682.XSHG,霍莱沃,"军工信息化,低空经济,毫米波雷达,国产软件,融资融券,5G,卫星导航,军工,商业航天"
300719.XSHE,安达维尔,"军工信息化,低空经济,一季报预增,成飞概念,信创,军民融合,大飞机,虚拟现实,国产软件,高端装备,碳纤维,通用航空,军工,京津冀一体化"
300711.XSHE,广哈通信,"军工信息化,低空经济,国企改革,华为鲲鹏,军民融合,人工智能,人脸识别,5G,量子科技,卫星导航,智能电网,军工,高铁,信创,语音技术"
003004.XSHE,声迅股份,"军工信息化,低空经济,多模态AI,数据要素,数字经济,安防,车联网,雄安新区,人工智能,智能交通,人脸识别,语音技术,无人机,智能医疗,智慧城市,军工,网络安全,车联网(车路协同),高铁,京津冀一体化,信创"
603516.XSHG,淳中科技,"军工信息化,星闪概念,MR（混合现实）,安防,超清视频,集成电路概念,华为概念,芯片概念,智慧城市"
603129.XSHG,春风动力,"同花顺出海50,沪股通,共同富裕示范区,两轮车,MSCI概念,人民币贬值受益,体育产业,融资融券"
